memory_active_anon%	memory%	sensor_count	net_send	host_cpu	name	timestamp	container_cpu%	host_moving_avg_cpu	memory_rss%	net_receive
37.84	92.51	45	0.342	78.72	cassandra-001	2018-08-18T22:25:30.800281854Z	81.15	83.57	37.84	0.282
37.84	92.4	47	0.0	81.15	cassandra-001	2018-08-18T22:25:37.808804638Z	84.47	83.47	37.84	0.0
37.83	92.46	48	0.0	84.47	cassandra-001	2018-08-18T22:25:44.817586869Z	83.13	85.08	37.83	0.0
37.86	92.25	50	0.0	83.13	cassandra-001	2018-08-18T22:25:51.824885372Z	105.29	84.51	37.86	0.0
37.84	92.27	52	0.342	105.29	cassandra-001	2018-08-18T22:25:58.83309793Z	83.15	86.65	37.84	0.282
37.84	92.39	54	0.0	83.15	cassandra-001	2018-08-18T22:26:05.840166433Z	96.9	85.99	37.84	0.0
37.84	92.32	56	0.0	96.9	cassandra-001	2018-08-18T22:26:12.847228092Z	68.03	89.02	37.84	0.0
37.84	92.53	58	0.0	68.03	cassandra-001	2018-08-18T22:26:19.853595793Z	58.34	86.83	37.84	0.0
37.84	92.29	59	0.0	58.34	cassandra-001	2018-08-18T22:26:26.862370907Z	99.67	82.47	37.84	0.0
37.84	92.43	61	0.342	99.67	cassandra-001	2018-08-18T22:26:33.869093521Z	96.21	85.23	37.84	0.282
37.89	92.18	62	0.0	96.21	cassandra-001	2018-08-18T22:26:40.880184899Z	108.52	83.72	37.89	0.0
37.85	91.98	63	0.0	108.52	cassandra-001	2018-08-18T22:26:47.887003105Z	83.79	87.94	37.85	0.0
37.84	92.58	65	0.0	83.79	cassandra-001	2018-08-18T22:26:54.893606942Z	55.8	85.76	37.84	0.0
37.82	73.29	66	0.342	55.8	cassandra-001	2018-08-18T22:27:01.901889955Z	84.12	83.72	37.82	0.282
37.82	76.04	68	0.0	84.12	cassandra-001	2018-08-18T22:27:08.908715829Z	104.45	88.02	37.82	0.0
37.85	78.75	70	0.0	104.45	cassandra-001	2018-08-18T22:27:15.915214824Z	109.19	88.82	37.85	0.0
37.83	82.22	71	0.0	109.19	cassandra-001	2018-08-18T22:27:22.921599481Z	138.49	90.98	37.83	0.0
37.87	84.34	73	0.342	138.49	cassandra-001	2018-08-18T22:27:29.928275998Z	105.83	95.97	37.87	0.282
37.82	87.07	74	0.0	105.83	cassandra-001	2018-08-18T22:27:36.935026351Z	96.59	99.65	37.82	0.0
37.82	89.84	75	0.0	96.59	cassandra-001	2018-08-18T22:27:43.940769097Z	106.22	106.45	37.82	0.0
37.83	92.63	77	0.0	106.22	cassandra-001	2018-08-18T22:27:50.948509182Z	103.87	110.13	37.83	0.0
37.81	92.31	78	0.0	103.87	cassandra-001	2018-08-18T22:27:57.956713666Z	72.92	110.03	37.81	0.0
37.82	92.55	80	0.342	72.92	cassandra-001	2018-08-18T22:28:04.964093811Z	112.49	103.99	37.82	0.282
37.83	92.68	81	0.0	112.49	cassandra-001	2018-08-18T22:28:11.972120496Z	96.72	99.65	37.83	0.0
37.82	92.55	82	0.0	96.72	cassandra-001	2018-08-18T22:28:18.978797544Z	110.45	98.14	37.82	0.0
37.82	92.42	83	0.0	110.45	cassandra-001	2018-08-18T22:28:25.990127912Z	83.31	100.45	37.82	0.0
37.83	92.5	85	0.342	83.31	cassandra-001	2018-08-18T22:28:32.997229419Z	84.05	96.63	37.83	0.282
37.81	92.48	86	0.0	84.05	cassandra-001	2018-08-18T22:28:40.005305999Z	104.34	93.32	37.81	0.0
37.81	90.16	87	0.0	104.34	cassandra-001	2018-08-18T22:28:47.011490469Z	124.92	98.56	37.81	0.0
37.81	92.47	88	0.0	124.92	cassandra-001	2018-08-18T22:28:54.018733683Z	87.54	100.63	37.81	0.0
37.79	91.28	89	0.342	87.54	cassandra-001	2018-08-18T22:29:01.025685544Z	126.41	99.1	37.79	0.282
37.8	92.41	91	0.042	126.41	cassandra-001	2018-08-18T22:29:08.031722316Z	117.08	101.76	37.8	0.042
37.8	92.7	92	0.0	117.08	cassandra-001	2018-08-18T22:29:15.038129379Z	117.59	107.39	37.8	0.0
37.8	92.74	93	0.0	117.59	cassandra-001	2018-08-18T22:29:22.044465413Z	103.96	112.98	37.8	0.0
37.8	92.69	94	0.342	103.96	cassandra-001	2018-08-18T22:29:29.056550327Z	140.88	112.92	37.8	0.282
37.81	92.15	95	0.0	140.88	cassandra-001	2018-08-18T22:29:36.062213317Z	150.6	115.58	37.81	0.0
37.8	92.6	96	0.0	150.6	cassandra-001	2018-08-18T22:29:43.071315451Z	141.37	126.09	37.8	0.0
37.8	92.62	98	0.0	141.37	cassandra-001	2018-08-18T22:29:50.078498071Z	129.29	128.58	37.8	0.0
37.8	92.37	98	0.0	129.29	cassandra-001	2018-08-18T22:29:57.08482744Z	131.07	130.62	37.8	0.0
37.81	92.46	99	0.342	131.07	cassandra-001	2018-08-18T22:30:04.094316799Z	97.98	132.86	37.81	0.282
37.81	92.5	100	0.0	97.98	cassandra-001	2018-08-18T22:30:11.107256449Z	94.37	131.87	37.81	0.0
37.81	92.41	101	0.0	94.37	cassandra-001	2018-08-18T22:30:18.115727243Z	127.47	124.11	37.81	0.0
37.81	92.62	103	0.0	127.47	cassandra-001	2018-08-18T22:30:25.125843346Z	141.29	120.26	37.81	0.0
37.8	91.09	104	0.342	141.29	cassandra-001	2018-08-18T22:30:32.132757673Z	129.89	120.25	37.8	0.282
37.8	92.71	105	0.042	129.89	cassandra-001	2018-08-18T22:30:39.138541726Z	81.23	120.35	37.8	0.042
37.81	92.56	106	0.0	81.23	cassandra-001	2018-08-18T22:30:46.144990716Z	135.66	112.04	37.81	0.0
37.81	92.61	107	0.0	135.66	cassandra-001	2018-08-18T22:30:53.151975043Z	126.93	118.32	37.81	0.0
37.81	92.26	108	0.342	126.93	cassandra-001	2018-08-18T22:31:00.160954397Z	113.16	123.75	37.81	0.282
37.8	90.93	109	0.0	113.16	cassandra-001	2018-08-18T22:31:07.167281743Z	137.59	121.36	37.8	0.0
37.81	92.28	109	0.0	137.59	cassandra-001	2018-08-18T22:31:14.173449264Z	100.89	120.74	37.81	0.0
37.81	92.55	110	0.0	100.89	cassandra-001	2018-08-18T22:31:21.179842484Z	207.87	115.91	37.81	0.0
37.8	92.45	111	0.0	207.87	cassandra-001	2018-08-18T22:31:28.186186791Z	116.75	137.02	37.8	0.0
37.8	92.59	113	0.384	116.75	cassandra-001	2018-08-18T22:31:35.192559095Z	113.12	133.87	37.8	0.324
37.8	92.63	114	0.0	113.12	cassandra-001	2018-08-18T22:31:42.198976081Z	147.67	131.56	37.8	0.0
37.8	92.53	115	0.0	147.67	cassandra-001	2018-08-18T22:31:49.205544232Z	207.16	137.32	37.8	0.0
37.8	92.68	116	0.0	207.16	cassandra-001	2018-08-18T22:31:56.212050135Z	126.71	148.91	37.8	0.0
37.8	92.48	116	0.342	126.71	cassandra-001	2018-08-18T22:32:03.22188068Z	136.49	153.21	37.8	0.282
37.79	92.58	117	0.0	136.49	cassandra-001	2018-08-18T22:32:10.228865096Z	136.52	141.32	37.79	0.0
37.8	92.69	118	0.0	136.52	cassandra-001	2018-08-18T22:32:17.236062735Z	78.35	144.61	37.8	0.0
37.8	92.33	118	0.0	78.35	cassandra-001	2018-08-18T22:32:24.244418649Z	121.65	138.82	37.8	0.0
37.8	92.69	119	0.342	121.65	cassandra-001	2018-08-18T22:32:31.250631012Z	114.3	134.48	37.8	0.282
37.8	92.71	120	0.0	114.3	cassandra-001	2018-08-18T22:32:38.259020025Z	95.25	119.0	37.8	0.0
37.8	92.63	121	0.0	95.25	cassandra-001	2018-08-18T22:32:45.265408266Z	88.61	113.76	37.8	0.0
37.8	92.73	122	0.0	88.61	cassandra-001	2018-08-18T22:32:52.272783958Z	128.35	105.78	37.8	0.0
37.8	88.54	123	0.342	128.35	cassandra-001	2018-08-18T22:32:59.278641587Z	202.18	104.42	37.8	0.282
37.8	90.11	124	0.0	202.18	cassandra-001	2018-08-18T22:33:06.284376627Z	99.64	125.06	37.8	0.0
37.8	92.55	125	0.0	99.64	cassandra-001	2018-08-18T22:33:13.291391336Z	137.53	121.39	37.8	0.0
37.8	92.31	126	0.0	137.53	cassandra-001	2018-08-18T22:33:20.298362651Z	94.81	125.26	37.8	0.0
37.8	91.9	127	0.0	94.81	cassandra-001	2018-08-18T22:33:27.304769822Z	132.59	125.19	37.8	0.0
37.76	92.3	128	0.384	132.59	cassandra-001	2018-08-18T22:33:34.311125758Z	128.12	132.52	37.76	0.324
37.77	92.35	129	0.0	128.12	cassandra-001	2018-08-18T22:33:41.318323013Z	159.7	132.48	37.77	0.0
37.78	92.58	130	0.0	159.7	cassandra-001	2018-08-18T22:33:48.326750793Z	210.04	125.4	37.78	0.0
37.77	92.54	131	0.0	210.04	cassandra-001	2018-08-18T22:33:55.332897547Z	85.83	143.8	37.77	0.0
37.77	92.66	131	0.342	85.83	cassandra-001	2018-08-18T22:34:02.339433972Z	147.87	135.18	37.77	0.282
37.77	92.48	132	0.0	147.87	cassandra-001	2018-08-18T22:34:09.346553169Z	216.7	144.03	37.77	0.0
37.77	92.63	133	0.0	216.7	cassandra-001	2018-08-18T22:34:16.3543634Z	137.08	158.04	37.77	0.0
37.77	90.74	133	0.0	137.08	cassandra-001	2018-08-18T22:34:23.363950993Z	151.72	159.54	37.77	0.0
37.77	92.62	134	0.342	151.72	cassandra-001	2018-08-18T22:34:30.375114876Z	108.03	158.21	37.77	0.282
37.8	91.5	135	0.0	108.03	cassandra-001	2018-08-18T22:34:37.382002143Z	140.97	141.21	37.8	0.0
37.78	92.51	135	0.0	140.97	cassandra-001	2018-08-18T22:34:44.388884087Z	138.48	150.4	37.78	0.0
37.77	92.53	136	0.0	138.48	cassandra-001	2018-08-18T22:34:51.395609896Z	202.1	148.83	37.77	0.0
37.77	92.46	137	0.0	202.1	cassandra-001	2018-08-18T22:34:58.401485377Z	136.71	146.4	37.77	0.0
37.82	92.01	138	0.342	136.71	cassandra-001	2018-08-18T22:35:05.408221611Z	117.13	146.34	37.82	0.282
37.73	92.3	139	0.0	117.13	cassandra-001	2018-08-18T22:35:12.414852199Z	202.75	140.57	37.73	0.0
37.72	92.42	140	0.0	202.75	cassandra-001	2018-08-18T22:35:19.421469585Z	145.71	156.36	37.72	0.0
37.72	92.26	140	0.0	145.71	cassandra-001	2018-08-18T22:35:26.429758507Z	136.5	157.15	37.72	0.0
37.73	92.4	141	0.342	136.5	cassandra-001	2018-08-18T22:35:33.436645383Z	106.63	156.82	37.73	0.282
37.73	91.72	142	0.0	106.63	cassandra-001	2018-08-18T22:35:40.444986782Z	155.32	140.91	37.73	0.0
37.73	92.45	143	0.0	155.32	cassandra-001	2018-08-18T22:35:47.453050191Z	144.69	144.01	37.73	0.0
37.77	92.47	144	0.0	144.69	cassandra-001	2018-08-18T22:35:54.48958224Z	121.08	148.6	37.77	0.0
37.73	92.31	144	0.342	121.08	cassandra-001	2018-08-18T22:36:01.497099119Z	149.35	134.99	37.73	0.282
37.73	92.42	145	0.0	149.35	cassandra-001	2018-08-18T22:36:08.503797857Z	149.21	135.6	37.73	0.0
37.74	92.59	146	0.0	149.21	cassandra-001	2018-08-18T22:36:15.510191985Z	106.56	137.71	37.74	0.0
37.73	92.13	147	0.0	106.56	cassandra-001	2018-08-18T22:36:22.516635287Z	130.15	137.7	37.73	0.0
37.74	92.37	148	0.342	130.15	cassandra-001	2018-08-18T22:36:29.522853347Z	134.74	133.51	37.74	0.282
37.74	92.59	148	0.0	134.74	cassandra-001	2018-08-18T22:36:36.529464208Z	136.96	131.85	37.74	0.0
37.74	92.59	149	0.0	136.96	cassandra-001	2018-08-18T22:36:43.535837121Z	136.21	134.5	37.74	0.0
37.74	92.42	150	0.0	136.21	cassandra-001	2018-08-18T22:36:50.545160962Z	119.01	132.31	37.74	0.0
37.74	92.46	150	0.0	119.01	cassandra-001	2018-08-18T22:36:57.553131257Z	148.98	127.27	37.74	0.0
37.75	92.31	151	0.342	148.98	cassandra-001	2018-08-18T22:37:04.560513644Z	143.65	134.34	37.75	0.282
37.76	91.66	152	0.0	143.65	cassandra-001	2018-08-18T22:37:11.569233626Z	160.21	136.59	37.76	0.0
37.74	92.6	152	0.0	160.21	cassandra-001	2018-08-18T22:37:18.578685209Z	168.58	140.84	37.74	0.0
37.74	92.59	152	0.0	168.58	cassandra-001	2018-08-18T22:37:25.585253279Z	88.17	146.11	37.74	0.0
37.74	92.39	152	0.474	88.17	cassandra-001	2018-08-18T22:37:32.591494361Z	245.06	138.1	37.74	0.282
37.74	92.36	152	0.0	245.06	cassandra-001	2018-08-18T22:37:39.596631247Z	166.24	159.11	37.74	0.0
37.74	92.23	152	0.0	166.24	cassandra-001	2018-08-18T22:37:46.603335102Z	225.08	161.99	37.74	0.0
37.74	92.45	152	0.0	225.08	cassandra-001	2018-08-18T22:37:53.610397986Z	159.08	175.56	37.74	0.0
37.73	92.52	152	0.474	159.08	cassandra-001	2018-08-18T22:38:00.619981948Z	146.33	175.37	37.73	0.282
37.79	92.29	152	0.042	146.33	cassandra-001	2018-08-18T22:38:07.62880967Z	91.52	171.66	37.79	0.042
37.73	91.87	152	0.0	91.52	cassandra-001	2018-08-18T22:38:14.63557546Z	173.68	172.22	37.73	0.0
37.73	92.56	152	0.0	173.68	cassandra-001	2018-08-18T22:38:21.642611204Z	153.64	160.32	37.73	0.0
37.74	92.34	152	0.0	153.64	cassandra-001	2018-08-18T22:38:28.648995982Z	152.33	158.22	37.74	0.0
