host_moving_avg_cpu	memory_rss%	timestamp	name	sensor_count	host_cpu	net_receive	container_cpu%	net_send	memory_active_anon%	memory%
40.51	15.97	2018-08-19T23:20:36.104990319Z	kafka-001	255	43.03	753.328	43.01	898.996	15.97	89.66
40.66	15.97	2018-08-19T23:20:43.116690845Z	kafka-001	255	43.01	752.439	38.49	594.138	15.97	89.66
40.44	15.97	2018-08-19T23:20:50.133124693Z	kafka-001	256	38.49	758.102	43.75	908.987	15.97	89.67
41.72	15.97	2018-08-19T23:20:57.144309644Z	kafka-001	257	43.75	760.301	41.19	597.611	15.97	89.67
42.0	15.97	2018-08-19T23:21:04.159679282Z	kafka-001	257	41.19	755.152	43.29	593.602	15.97	89.68
42.13	15.97	2018-08-19T23:21:11.17194623Z	kafka-001	258	43.29	760.059	40.85	906.006	15.97	89.68
41.76	15.97	2018-08-19T23:21:18.183616664Z	kafka-001	258	40.85	751.649	41.57	589.071	15.97	89.69
41.52	15.97	2018-08-19T23:21:25.192954091Z	kafka-001	259	41.57	742.64	40.75	905.589	15.97	89.7
41.9	15.97	2018-08-19T23:21:32.202552877Z	kafka-001	259	40.75	754.515	43.3	592.426	15.97	89.7
41.83	15.97	2018-08-19T23:21:39.213354408Z	kafka-001	260	43.3	755.715	40.71	596.462	15.97	89.71
41.75	15.97	2018-08-19T23:21:46.224648217Z	kafka-001	260	40.71	763.722	42.4	911.268	15.97	89.71
41.6	15.97	2018-08-19T23:21:53.23665187Z	kafka-001	261	42.4	751.237	39.64	593.763	15.97	89.72
41.4	15.97	2018-08-19T23:22:00.250104479Z	kafka-001	261	39.64	760.696	43.82	912.828	15.97	89.72
41.77	15.97	2018-08-19T23:22:07.263129316Z	kafka-001	262	43.82	760.529	41.12	594.343	15.97	89.73
41.83	15.97	2018-08-19T23:22:14.276107197Z	kafka-001	262	41.12	758.275	43.25	597.651	15.97	89.73
41.82	15.97	2018-08-19T23:22:21.289931816Z	kafka-001	263	43.25	760.468	38.67	909.435	15.97	89.74
41.48	15.97	2018-08-19T23:22:28.302445367Z	kafka-001	263	38.67	759.851	44.57	595.375	15.97	89.74
41.85	15.97	2018-08-19T23:22:35.314256082Z	kafka-001	264	44.57	753.76	42.96	906.624	15.97	89.75
42.4	15.97	2018-08-19T23:22:42.326089127Z	kafka-001	265	42.96	754.615	43.19	596.714	15.97	89.75
42.29	15.97	2018-08-19T23:22:49.337138616Z	kafka-001	265	43.19	752.993	42.15	593.357	15.97	89.76
42.47	15.97	2018-08-19T23:22:56.34886584Z	kafka-001	266	42.15	760.666	42.35	910.507	15.97	89.76
42.32	15.97	2018-08-19T23:23:03.359913533Z	kafka-001	266	42.35	748.827	42.35	592.961	15.97	89.49
42.93	15.97	2018-08-19T23:23:10.372268456Z	kafka-001	267	42.35	761.038	43.99	906.721	15.97	89.5
42.83	15.97	2018-08-19T23:23:17.384177799Z	kafka-001	267	43.99	761.055	43.37	594.294	15.97	89.5
42.9	15.97	2018-08-19T23:23:24.398489789Z	kafka-001	268	43.37	762.107	44.43	595.441	15.97	89.51
43.11	15.97	2018-08-19T23:23:31.409379437Z	kafka-001	268	44.43	761.411	39.89	909.773	15.97	89.51
42.73	15.97	2018-08-19T23:23:38.420515403Z	kafka-001	269	39.89	761.108	45.55	596.101	15.97	89.52
43.26	15.97	2018-08-19T23:23:45.436424021Z	kafka-001	269	45.55	761.018	40.0	909.93	15.97	89.52
42.87	15.97	2018-08-19T23:23:52.447088052Z	kafka-001	269	40.0	762.203	42.76	596.702	15.97	89.53
42.67	15.97	2018-08-19T23:23:59.45734412Z	kafka-001	269	42.76	758.097	43.34	594.267	15.97	89.53
42.66	15.97	2018-08-19T23:24:06.468082019Z	kafka-001	269	43.34	761.588	44.05	909.93	15.97	89.54
42.6	15.97	2018-08-19T23:24:13.47897826Z	kafka-001	269	44.05	755.207	43.2	591.849	15.97	89.54
43.15	15.97	2018-08-19T23:24:20.490633812Z	kafka-001	269	43.2	760.885	45.07	910.714	15.97	89.55
43.07	15.97	2018-08-19T23:24:27.500995244Z	kafka-001	269	45.07	757.238	42.37	597.248	15.97	89.55
43.47	15.97	2018-08-19T23:24:34.511957504Z	kafka-001	269	42.37	760.133	36.09	594.746	15.97	89.56
42.35	15.97	2018-08-19T23:24:41.522098631Z	kafka-001	269	36.09	763.154	41.38	909.304	15.97	89.56
42.03	15.97	2018-08-19T23:24:48.533737655Z	kafka-001	269	41.38	759.203	43.92	595.871	15.97	89.57
42.01	15.97	2018-08-19T23:24:55.544343077Z	kafka-001	269	43.92	754.334	43.88	904.239	15.97	89.57
42.12	15.97	2018-08-19T23:25:02.55543468Z	kafka-001	269	43.88	759.971	31.91	596.066	15.97	89.58
