host_moving_avg_cpu	memory_rss%	timestamp	name	sensor_count	host_cpu	net_receive	container_cpu%	net_send	memory_active_anon%	memory%
96.81	38.27	2018-08-20T01:30:18.276697503Z	cassandra-001	252	101.53	225.536	101.84	27.661	38.27	91.78
96.92	38.27	2018-08-20T01:30:25.282862929Z	cassandra-001	252	101.84	448.452	95.71	49.106	38.27	91.88
97.57	38.27	2018-08-20T01:30:32.289408708Z	cassandra-001	253	95.71	226.272	70.64	22.342	38.27	91.7
90.14	38.27	2018-08-20T01:30:39.29839689Z	cassandra-001	253	70.64	228.354	81.68	25.444	38.27	91.6
91.82	38.27	2018-08-20T01:30:46.306398871Z	cassandra-001	254	81.68	441.078	102.08	43.745	38.27	91.65
92.25	38.27	2018-08-20T01:30:53.312958673Z	cassandra-001	254	102.08	223.671	108.36	24.124	38.27	91.87
93.39	38.26	2018-08-20T01:31:00.320058258Z	cassandra-001	255	108.36	452.268	124.64	48.512	38.26	91.91
97.19	38.27	2018-08-20T01:31:07.335249206Z	cassandra-001	255	124.64	224.459	114.77	20.032	38.27	91.62
100.36	38.27	2018-08-20T01:31:14.342608909Z	cassandra-001	256	114.77	226.277	75.81	21.946	38.27	73.05
101.22	38.27	2018-08-20T01:31:21.349412948Z	cassandra-001	256	75.81	450.494	82.62	46.571	38.27	74.2
101.38	38.27	2018-08-20T01:31:28.355484273Z	cassandra-001	257	82.62	226.967	69.28	23.014	38.27	74.59
95.91	38.27	2018-08-20T01:31:35.361393313Z	cassandra-001	257	69.28	452.931	90.75	48.05	38.27	75.0
92.98	38.27	2018-08-20T01:31:42.368982735Z	cassandra-001	258	90.75	226.524	74.23	23.002	38.27	76.15
84.58	38.27	2018-08-20T01:31:49.375354693Z	cassandra-001	258	74.23	226.051	111.28	22.183	38.27	76.56
84.0	38.27	2018-08-20T01:31:56.383219526Z	cassandra-001	259	111.28	452.341	74.3	47.918	38.27	76.96
83.74	38.27	2018-08-20T01:32:03.390094896Z	cassandra-001	260	74.3	222.884	102.63	18.91	38.27	78.68
87.08	38.26	2018-08-20T01:32:10.395987096Z	cassandra-001	260	102.63	448.792	126.95	40.328	38.26	80.49
96.69	38.26	2018-08-20T01:32:17.402195344Z	cassandra-001	261	126.95	227.178	64.96	24.163	38.26	81.9
92.39	38.26	2018-08-20T01:32:24.415493867Z	cassandra-001	261	64.96	226.286	79.09	24.718	38.26	80.05
93.2	38.26	2018-08-20T01:32:31.424473115Z	cassandra-001	262	79.09	455.587	77.82	50.558	38.26	80.47
87.63	38.26	2018-08-20T01:32:38.433101583Z	cassandra-001	262	77.82	221.719	80.23	18.844	38.26	81.59
88.61	38.26	2018-08-20T01:32:45.440007575Z	cassandra-001	263	80.23	453.868	89.2	47.72	38.26	82.02
86.38	38.26	2018-08-20T01:32:52.446183207Z	cassandra-001	263	89.2	223.547	84.27	22.381	38.26	82.45
79.26	38.26	2018-08-20T01:32:59.453051425Z	cassandra-001	263	84.27	224.737	69.98	22.078	38.26	83.57
80.1	38.26	2018-08-20T01:33:06.461174245Z	cassandra-001	264	69.98	449.713	88.21	39.074	38.26	84.0
81.62	38.26	2018-08-20T01:33:13.467725852Z	cassandra-001	264	88.21	223.98	137.46	20.428	38.26	85.54
91.56	38.26	2018-08-20T01:33:20.474898559Z	cassandra-001	265	137.46	450.159	131.4	43.944	38.26	87.38
100.09	38.26	2018-08-20T01:33:27.486294486Z	cassandra-001	265	131.4	225.162	91.45	25.84	38.26	88.76
100.46	38.26	2018-08-20T01:33:34.493959125Z	cassandra-001	266	91.45	222.998	77.6	25.312	38.26	87.09
99.35	38.26	2018-08-20T01:33:41.500885997Z	cassandra-001	266	77.6	447.468	72.48	44.222	38.26	87.54
99.77	38.26	2018-08-20T01:33:48.507803642Z	cassandra-001	267	72.48	221.448	79.79	16.573	38.26	88.63
98.36	38.26	2018-08-20T01:33:55.516009375Z	cassandra-001	267	79.79	447.563	97.33	39.338	38.26	89.09
91.68	38.26	2018-08-20T01:34:02.523351749Z	cassandra-001	268	97.33	226.167	70.24	22.672	38.26	82.77
81.48	38.26	2018-08-20T01:34:09.531904488Z	cassandra-001	268	70.24	224.367	93.62	25.246	38.26	83.22
81.84	38.26	2018-08-20T01:34:16.538074253Z	cassandra-001	269	93.62	443.352	86.35	40.037	38.26	84.57
83.3	38.26	2018-08-20T01:34:23.544124836Z	cassandra-001	269	86.35	222.691	77.08	20.626	38.26	85.02
84.07	38.26	2018-08-20T01:34:30.551577739Z	cassandra-001	269	77.08	444.791	93.31	47.522	38.26	85.47
86.32	38.26	2018-08-20T01:34:37.55847534Z	cassandra-001	269	93.31	227.103	75.12	24.718	38.26	85.93
82.62	38.26	2018-08-20T01:34:44.564951562Z	cassandra-001	269	75.12	227.196	171.04	23.53	38.26	87.51
99.42	38.26	2018-08-20T01:34:51.571914011Z	cassandra-001	269	171.04	447.883	82.31	49.541	38.26	88.12
97.54	38.26	2018-08-20T01:34:58.579004955Z	cassandra-001	269	82.31	228.724	82.75	26.17	38.26	88.57
96.94	38.26	2018-08-20T01:35:05.586751905Z	cassandra-001	269	82.75	450.909	100.7	47.258	38.26	89.04
100.87	38.25	2018-08-20T01:35:12.593524631Z	cassandra-001	269	100.7	224.583	78.59	19.372	38.25	89.48
98.42	38.26	2018-08-20T01:35:19.605249125Z	cassandra-001	269	78.59	227.499	76.64	25.033	38.26	91.18
98.67	38.26	2018-08-20T01:35:26.611148322Z	cassandra-001	269	76.64	451.941	76.91	47.588	38.26	91.64
82.98	38.26	2018-08-20T01:35:33.617971273Z	cassandra-001	269	76.91	220.222	92.21	21.55	38.26	91.81
