host_moving_avg_cpu	memory_rss%	timestamp	name	sensor_count	host_cpu	net_receive	container_cpu%	net_send	memory_active_anon%	memory%
42.35	15.97	2018-08-19T21:11:18.533124751Z	kafka-001	251	43.0	759.495	43.88	592.615	15.97	89.61
42.47	15.97	2018-08-19T21:11:25.543714084Z	kafka-001	251	43.88	761.304	41.46	911.14	15.97	89.61
42.41	15.97	2018-08-19T21:11:32.557297358Z	kafka-001	252	41.46	759.841	43.02	598.553	15.97	89.62
42.31	15.97	2018-08-19T21:11:39.567147265Z	kafka-001	253	43.02	761.173	43.24	598.775	15.97	89.34
42.83	15.97	2018-08-19T21:11:46.578438864Z	kafka-001	253	43.24	763.592	43.45	909.418	15.97	89.35
43.01	15.97	2018-08-19T21:11:53.589409076Z	kafka-001	254	43.45	759.309	43.8	595.38	15.97	89.35
43.14	15.97	2018-08-19T21:12:00.601436979Z	kafka-001	254	43.8	763.654	41.01	909.208	15.97	89.36
42.66	15.97	2018-08-19T21:12:07.610400083Z	kafka-001	255	41.01	746.824	42.38	594.663	15.97	89.36
42.82	15.97	2018-08-19T21:12:14.621382136Z	kafka-001	256	42.38	757.037	40.96	595.931	15.97	89.37
42.47	15.97	2018-08-19T21:12:21.63152346Z	kafka-001	256	40.96	759.116	42.15	907.629	15.97	89.38
42.29	15.97	2018-08-19T21:12:28.643297176Z	kafka-001	257	42.15	756.794	44.83	594.778	15.97	89.38
42.52	15.97	2018-08-19T21:12:35.654256197Z	kafka-001	257	44.83	763.236	44.54	906.16	15.97	89.39
42.64	15.97	2018-08-19T21:12:42.665386713Z	kafka-001	258	44.54	759.939	38.91	598.556	15.97	89.39
42.29	15.97	2018-08-19T21:12:49.676898511Z	kafka-001	259	38.91	758.269	43.73	596.199	15.97	89.4
42.52	15.97	2018-08-19T21:12:56.692473273Z	kafka-001	259	43.73	760.118	38.98	909.572	15.97	89.4
42.19	15.97	2018-08-19T21:13:03.704722025Z	kafka-001	260	38.98	749.331	42.9	591.089	15.97	89.41
42.31	15.97	2018-08-19T21:13:10.716418669Z	kafka-001	260	42.9	759.248	41.49	907.651	15.97	89.41
41.76	15.97	2018-08-19T21:13:17.729649517Z	kafka-001	261	41.49	760.179	42.96	595.866	15.97	89.42
41.49	15.97	2018-08-19T21:13:24.750729348Z	kafka-001	261	42.96	758.018	43.21	595.034	15.97	89.42
42.21	15.97	2018-08-19T21:13:31.760583588Z	kafka-001	262	43.21	768.032	43.28	915.352	15.97	89.43
42.14	15.97	2018-08-19T21:13:38.775202695Z	kafka-001	263	43.28	758.809	43.78	594.456	15.97	89.43
42.94	15.97	2018-08-19T21:13:45.785045172Z	kafka-001	263	43.78	755.405	42.36	907.78	15.97	89.44
42.85	15.97	2018-08-19T21:13:52.796957448Z	kafka-001	264	42.36	758.675	42.92	595.912	15.97	89.44
43.08	15.97	2018-08-19T21:13:59.808308658Z	kafka-001	264	42.92	758.793	42.99	591.874	15.97	89.45
43.09	15.97	2018-08-19T21:14:06.820459996Z	kafka-001	265	42.99	760.138	42.73	910.765	15.97	89.45
43.01	15.97	2018-08-19T21:14:13.831060152Z	kafka-001	265	42.73	750.307	42.67	594.282	15.97	89.46
42.91	15.97	2018-08-19T21:14:20.844410112Z	kafka-001	266	42.67	754.372	40.45	904.032	15.97	89.46
42.35	15.97	2018-08-19T21:14:27.855683169Z	kafka-001	266	40.45	753.511	41.45	596.972	15.97	89.47
42.2	15.97	2018-08-19T21:14:34.866883467Z	kafka-001	267	41.45	751.405	39.64	595.351	15.97	89.47
41.65	15.97	2018-08-19T21:14:41.878667751Z	kafka-001	268	39.64	754.804	43.29	909.344	15.97	89.48
41.7	15.97	2018-08-19T21:14:48.892918959Z	kafka-001	268	43.29	748.837	42.63	594.841	15.97	89.48
41.69	15.97	2018-08-19T21:14:55.904461714Z	kafka-001	269	42.63	759.924	34.37	905.905	15.97	89.49
40.3	15.97	2018-08-19T21:15:02.914079717Z	kafka-001	269	34.37	761.487	28.45	595.404	15.97	89.49
38.3	15.97	2018-08-19T21:15:09.927731715Z	kafka-001	269	28.45	761.864	42.82	596.225	15.97	89.5
38.53	15.97	2018-08-19T21:15:16.940015276Z	kafka-001	269	42.82	758.757	43.66	907.739	15.97	89.51
39.2	15.97	2018-08-19T21:15:23.953065425Z	kafka-001	269	43.66	760.005	42.54	596.708	15.97	89.51
39.08	15.97	2018-08-19T21:15:30.964469161Z	kafka-001	269	42.54	756.046	40.83	906.514	15.97	89.52
38.78	15.97	2018-08-19T21:15:37.975705683Z	kafka-001	269	40.83	748.987	42.11	594.584	15.97	89.52
40.07	15.97	2018-08-19T21:15:44.987228652Z	kafka-001	269	42.11	759.725	36.81	593.586	15.97	89.53
41.46	15.97	2018-08-19T21:15:51.99953203Z	kafka-001	269	36.81	762.502	42.7	909.725	15.97	89.53
41.44	15.97	2018-08-19T21:15:59.015336941Z	kafka-001	269	42.7	756.619	41.96	595.507	15.97	89.54
41.16	15.97	2018-08-19T21:16:06.029295477Z	kafka-001	269	41.96	750.054	42.62	901.885	15.97	89.54
41.17	15.97	2018-08-19T21:16:13.042132925Z	kafka-001	269	42.62	755.797	41.6	597.54	15.97	89.55
41.3	15.97	2018-08-19T21:16:20.053502804Z	kafka-001	269	41.6	756.524	41.29	913.112	15.97	89.55
