host_moving_avg_cpu	memory_rss%	timestamp	name	sensor_count	host_cpu	net_receive	container_cpu%	net_send	memory_active_anon%	memory%
92.88	37.91	2018-08-19T21:10:49.9829268Z	cassandra-001	248	139.47	225.257	110.96	21.748	37.91	91.84
100.97	37.91	2018-08-19T21:10:56.991359145Z	cassandra-001	249	110.96	450.832	70.0	42.611	37.91	88.15
100.92	37.91	2018-08-19T21:11:03.999295378Z	cassandra-001	249	70.0	225.558	78.6	23.068	37.91	89.34
98.12	37.91	2018-08-19T21:11:11.007442898Z	cassandra-001	250	78.6	448.952	77.9	46.532	37.91	89.7
101.47	37.91	2018-08-19T21:11:18.022503354Z	cassandra-001	251	77.9	227.728	70.82	24.322	37.91	90.07
91.29	37.92	2018-08-19T21:11:25.031216697Z	cassandra-001	251	70.82	226.799	75.85	22.843	37.92	91.27
80.69	37.91	2018-08-19T21:11:32.038624061Z	cassandra-001	252	75.85	455.09	75.17	45.542	37.91	91.63
74.72	37.91	2018-08-19T21:11:39.045362709Z	cassandra-001	252	75.17	222.182	65.55	23.464	37.91	91.58
73.98	37.91	2018-08-19T21:11:46.056277736Z	cassandra-001	253	65.55	447.259	119.48	50.03	37.91	91.84
80.8	37.92	2018-08-19T21:11:53.065161577Z	cassandra-001	254	119.48	228.721	65.28	25.747	37.92	91.89
78.69	37.92	2018-08-19T21:12:00.071677499Z	cassandra-001	254	65.28	239.385	62.64	25.439	37.92	91.84
77.33	37.91	2018-08-19T21:12:07.079105827Z	cassandra-001	255	62.64	434.058	89.2	41.587	37.91	91.8
79.55	37.91	2018-08-19T21:12:14.086168962Z	cassandra-001	255	89.2	224.122	144.07	20.362	37.91	91.58
91.04	37.91	2018-08-19T21:12:21.093106875Z	cassandra-001	256	144.07	449.831	124.84	45.41	37.91	91.71
100.92	37.91	2018-08-19T21:12:28.1007116Z	cassandra-001	256	124.84	228.811	92.15	26.605	37.91	91.6
96.36	37.91	2018-08-19T21:12:35.107878876Z	cassandra-001	257	92.15	322.329	129.96	36.583	37.91	91.29
107.14	37.91	2018-08-19T21:12:42.114512806Z	cassandra-001	258	129.96	353.863	125.77	32.819	37.91	91.83
117.67	37.91	2018-08-19T21:12:49.120768562Z	cassandra-001	258	125.77	225.63	102.58	22.342	37.91	91.06
119.9	37.91	2018-08-19T21:12:56.126923086Z	cassandra-001	259	102.58	452.843	120.54	47.363	37.91	91.62
115.97	37.91	2018-08-19T21:13:03.133257337Z	cassandra-001	259	120.54	222.712	112.45	21.814	37.91	91.93
113.91	37.91	2018-08-19T21:13:10.140556977Z	cassandra-001	260	112.45	386.355	176.62	40.64	37.91	91.54
127.99	37.91	2018-08-19T21:13:17.146830833Z	cassandra-001	260	176.62	292.661	116.5	32.26	37.91	91.89
125.74	37.91	2018-08-19T21:13:24.156497956Z	cassandra-001	261	116.5	227.741	108.54	23.767	37.91	91.39
122.87	37.91	2018-08-19T21:13:31.163677939Z	cassandra-001	262	108.54	448.227	95.82	37.754	37.91	91.86
121.75	37.91	2018-08-19T21:13:38.170738959Z	cassandra-001	262	95.82	222.379	75.96	24.19	37.91	91.67
114.32	37.91	2018-08-19T21:13:45.176523091Z	cassandra-001	263	75.96	448.234	133.02	40.526	37.91	91.93
117.74	37.91	2018-08-19T21:13:52.184432339Z	cassandra-001	263	133.02	224.101	108.81	24.559	37.91	91.93
106.44	37.91	2018-08-19T21:13:59.191433457Z	cassandra-001	264	108.81	221.407	116.63	18.514	37.91	91.85
106.46	37.91	2018-08-19T21:14:06.20086203Z	cassandra-001	264	116.63	449.724	90.98	45.014	37.91	90.17
103.54	37.91	2018-08-19T21:14:13.208024172Z	cassandra-001	265	90.98	222.098	115.32	23.926	37.91	92.09
106.79	37.9	2018-08-19T21:14:20.215066583Z	cassandra-001	266	115.32	370.045	104.53	32.882	37.9	76.92
111.55	37.9	2018-08-19T21:14:27.222702786Z	cassandra-001	266	104.53	293.61	83.71	31.939	37.9	78.05
103.33	37.9	2018-08-19T21:14:34.231471505Z	cassandra-001	267	83.71	228.035	87.26	26.566	37.9	78.49
99.74	37.9	2018-08-19T21:14:41.239981602Z	cassandra-001	267	87.26	453.855	126.18	49.172	37.9	80.01
101.33	37.9	2018-08-19T21:14:48.248021919Z	cassandra-001	268	126.18	225.932	121.98	20.956	37.9	81.88
106.5	37.9	2018-08-19T21:14:55.256957673Z	cassandra-001	268	121.98	447.459	103.26	45.581	37.9	83.3
104.49	37.9	2018-08-19T21:15:02.265115Z	cassandra-001	269	103.26	226.67	91.19	24.322	37.9	81.64
102.26	37.9	2018-08-19T21:15:09.272458418Z	cassandra-001	269	91.19	225.198	88.33	25.774	37.9	82.1
103.03	37.9	2018-08-19T21:15:16.279325538Z	cassandra-001	269	88.33	452.79	89.73	49.713	37.9	83.22
103.45	37.9	2018-08-19T21:15:23.285685135Z	cassandra-001	269	89.73	223.645	120.36	21.338	37.9	83.67
102.48	37.9	2018-08-19T21:15:30.298406426Z	cassandra-001	269	120.36	447.763	102.2	50.122	37.9	84.77
99.18	37.9	2018-08-19T21:15:37.307477555Z	cassandra-001	269	102.2	220.093	75.71	21.418	37.9	85.22
94.59	37.9	2018-08-19T21:15:44.314631464Z	cassandra-001	269	75.71	223.31	175.7	25.906	37.9	81.85
108.67	37.9	2018-08-19T21:15:51.320692135Z	cassandra-001	269	175.7	454.022	176.0	48.248	37.9	82.81
123.28	37.9	2018-08-19T21:15:58.329466462Z	cassandra-001	269	176.0	224.334	93.14	26.816	37.9	83.48
123.85	37.9	2018-08-19T21:16:05.335990897Z	cassandra-001	269	93.14	455.75	106.85	54.32	37.9	83.84
121.6	37.9	2018-08-19T21:16:12.342804342Z	cassandra-001	269	106.85	226.885	94.25	22.342	37.9	84.3
120.28	37.9	2018-08-19T21:16:19.3513468Z	cassandra-001	269	94.25	226.944	73.65	22.672	37.9	84.76
