host_moving_avg_cpu	memory_rss%	timestamp	name	sensor_count	host_cpu	net_receive	container_cpu%	net_send	memory_active_anon%	memory%
42.44	15.97	2018-08-19T22:15:59.812027999Z	kafka-001	255	41.88	759.372	43.81	589.668	15.97	89.59
42.31	15.97	2018-08-19T22:16:06.824853868Z	kafka-001	256	43.81	760.989	44.28	909.385	15.97	89.59
42.76	15.97	2018-08-19T22:16:13.834658825Z	kafka-001	256	44.28	760.491	44.99	598.172	15.97	89.6
43.56	15.97	2018-08-19T22:16:20.84542914Z	kafka-001	257	44.99	764.154	43.71	911.228	15.97	89.6
43.88	15.97	2018-08-19T22:16:27.856849232Z	kafka-001	258	43.71	758.814	43.5	593.614	15.97	89.61
43.7	15.97	2018-08-19T22:16:34.868866517Z	kafka-001	258	43.5	762.505	40.01	594.268	15.97	89.62
43.38	15.97	2018-08-19T22:16:41.882120333Z	kafka-001	259	40.01	764.037	43.59	912.208	15.97	89.62
43.35	15.97	2018-08-19T22:16:48.893794361Z	kafka-001	259	43.59	758.673	40.3	593.738	15.97	89.63
42.68	15.97	2018-08-19T22:16:55.910880849Z	kafka-001	260	40.3	765.364	44.8	911.723	15.97	89.63
42.65	15.97	2018-08-19T22:17:02.923443932Z	kafka-001	260	44.8	756.765	41.49	592.73	15.97	89.63
42.28	15.97	2018-08-19T22:17:09.93490029Z	kafka-001	261	41.49	759.578	44.15	596.587	15.97	89.64
42.39	15.97	2018-08-19T22:17:16.946458127Z	kafka-001	261	44.15	763.827	39.18	908.746	15.97	89.65
42.25	15.97	2018-08-19T22:17:23.957363046Z	kafka-001	262	39.18	764.037	43.78	597.2	15.97	89.65
42.28	15.97	2018-08-19T22:17:30.969022896Z	kafka-001	262	43.78	764.309	44.64	909.4	15.97	89.65
43.01	15.97	2018-08-19T22:17:37.979728081Z	kafka-001	263	44.64	755.77	43.65	594.062	15.97	89.66
42.82	15.97	2018-08-19T22:17:44.991134101Z	kafka-001	264	43.65	761.999	42.38	595.982	15.97	89.67
42.96	15.97	2018-08-19T22:17:52.004983809Z	kafka-001	264	42.38	757.108	43.55	905.253	15.97	89.67
42.86	15.97	2018-08-19T22:17:59.01771643Z	kafka-001	265	43.55	759.842	39.61	594.477	15.97	89.68
42.94	15.97	2018-08-19T22:18:06.028856734Z	kafka-001	265	39.61	765.859	43.93	911.791	15.97	89.68
42.96	15.97	2018-08-19T22:18:13.039751823Z	kafka-001	266	43.93	763.839	43.38	598.582	15.97	89.69
42.75	15.97	2018-08-19T22:18:20.051246049Z	kafka-001	266	43.38	766.99	44.08	913.465	15.97	89.69
42.82	15.97	2018-08-19T22:18:27.061557474Z	kafka-001	267	44.08	765.289	41.72	598.824	15.97	89.42
42.71	15.97	2018-08-19T22:18:34.075502832Z	kafka-001	267	41.72	765.391	44.28	594.271	15.97	89.43
42.83	15.97	2018-08-19T22:18:41.087451774Z	kafka-001	268	44.28	766.956	39.84	913.163	15.97	89.43
42.87	15.97	2018-08-19T22:18:48.103267005Z	kafka-001	268	39.84	765.747	43.61	596.764	15.97	89.43
42.82	15.97	2018-08-19T22:18:55.117323275Z	kafka-001	269	43.61	766.734	40.82	912.156	15.97	89.44
42.39	15.97	2018-08-19T22:19:02.130396648Z	kafka-001	269	40.82	765.933	43.32	594.281	15.97	89.45
42.27	15.97	2018-08-19T22:19:09.142777393Z	kafka-001	269	43.32	762.665	41.7	595.888	15.97	89.45
42.26	15.97	2018-08-19T22:19:16.155831991Z	kafka-001	269	41.7	767.934	44.0	911.625	15.97	89.46
42.22	15.97	2018-08-19T22:19:23.16745694Z	kafka-001	269	44.0	763.325	44.8	595.633	15.97	89.46
43.04	15.97	2018-08-19T22:19:30.185781586Z	kafka-001	269	44.8	768.266	43.25	907.747	15.97	89.47
42.98	15.97	2018-08-19T22:19:37.202311748Z	kafka-001	269	43.25	758.117	43.43	595.888	15.97	89.47
43.42	15.97	2018-08-19T22:19:44.213375559Z	kafka-001	269	43.43	755.485	43.45	588.56	15.97	89.48
43.44	15.97	2018-08-19T22:19:51.226011324Z	kafka-001	269	43.45	764.442	43.8	910.726	15.97	89.48
43.79	15.97	2018-08-19T22:19:58.236839856Z	kafka-001	269	43.8	757.066	44.96	593.762	15.97	89.49
43.95	15.97	2018-08-19T22:20:05.247616716Z	kafka-001	269	44.96	765.213	33.56	912.016	15.97	89.49
42.08	15.97	2018-08-19T22:20:12.26086056Z	kafka-001	269	33.56	763.159	43.76	594.489	15.97	89.5
42.16	15.97	2018-08-19T22:20:19.274681871Z	kafka-001	269	43.76	756.34	40.07	591.658	15.97	89.5
