host_moving_avg_cpu	memory_rss%	timestamp	name	sensor_count	host_cpu	net_receive	container_cpu%	net_send	memory_active_anon%	memory%
83.2	38.02	2018-08-19T23:20:07.260826799Z	cassandra-001	252	81.27	223.868	92.17	20.599	38.02	79.66
85.02	38.02	2018-08-19T23:20:14.269446582Z	cassandra-001	253	92.17	221.654	67.08	17.062	38.02	80.03
83.64	38.01	2018-08-19T23:20:21.27732352Z	cassandra-001	253	67.08	448.316	76.03	47.918	38.01	80.42
84.35	38.01	2018-08-19T23:20:28.285145286Z	cassandra-001	254	76.03	222.668	72.91	20.824	38.01	80.79
76.52	38.01	2018-08-19T23:20:35.291309726Z	cassandra-001	255	72.91	448.301	95.03	38.48	38.01	81.19
80.75	38.02	2018-08-19T23:20:42.298749847Z	cassandra-001	255	95.03	228.524	68.79	27.199	38.02	82.81
78.67	38.02	2018-08-19T23:20:49.304875085Z	cassandra-001	256	68.79	225.445	77.09	23.332	38.02	83.2
76.15	38.02	2018-08-19T23:20:56.311457574Z	cassandra-001	256	77.09	454.272	83.61	50.03	38.02	83.6
78.91	38.02	2018-08-19T23:21:03.319638606Z	cassandra-001	257	83.61	222.864	73.49	24.586	38.02	83.99
78.49	38.03	2018-08-19T23:21:10.326672966Z	cassandra-001	257	73.49	443.887	86.36	50.861	38.03	84.41
80.73	38.03	2018-08-19T23:21:17.334131698Z	cassandra-001	258	86.36	224.19	109.21	23.728	38.03	86.54
83.09	38.03	2018-08-19T23:21:24.341565897Z	cassandra-001	258	109.21	223.132	122.27	19.306	38.03	88.36
92.0	38.03	2018-08-19T23:21:31.34843099Z	cassandra-001	259	122.27	449.116	126.56	42.968	38.03	90.17
100.25	38.03	2018-08-19T23:21:38.357229101Z	cassandra-001	259	126.56	224.592	110.51	20.863	38.03	91.61
104.73	38.03	2018-08-19T23:21:45.364682915Z	cassandra-001	260	110.51	454.971	100.85	46.994	38.03	91.71
109.29	38.03	2018-08-19T23:21:52.373226964Z	cassandra-001	261	100.85	223.648	67.07	24.19	38.03	87.63
106.08	38.05	2018-08-19T23:21:59.379829258Z	cassandra-001	261	67.07	223.312	76.2	19.24	38.05	88.05
100.58	38.1	2018-08-19T23:22:06.389591692Z	cassandra-001	262	76.2	447.167	79.28	38.453	38.1	88.53
93.41	38.1	2018-08-19T23:22:13.400208277Z	cassandra-001	262	79.28	222.777	85.51	19.306	38.1	88.95
86.57	38.12	2018-08-19T23:22:20.409089265Z	cassandra-001	263	85.51	448.185	89.45	41.594	38.12	90.58
83.06	38.08	2018-08-19T23:22:27.416202128Z	cassandra-001	263	89.45	224.427	80.88	23.596	38.08	90.96
79.73	38.09	2018-08-19T23:22:34.422999785Z	cassandra-001	264	80.88	227.325	85.52	26.962	38.09	91.39
82.81	38.09	2018-08-19T23:22:41.431703429Z	cassandra-001	264	85.52	449.66	93.86	48.617	38.09	91.55
85.75	38.08	2018-08-19T23:22:48.437936285Z	cassandra-001	265	93.86	225.421	77.72	28.15	38.08	91.49
85.49	38.17	2018-08-19T23:22:55.445084731Z	cassandra-001	265	77.72	442.613	105.97	44.948	38.17	91.67
88.9	38.17	2018-08-19T23:23:02.451860157Z	cassandra-001	266	105.97	225.218	99.22	25.642	38.17	91.54
90.53	38.18	2018-08-19T23:23:09.464021014Z	cassandra-001	266	99.22	220.897	83.62	19.939	38.18	91.62
90.98	38.18	2018-08-19T23:23:16.47084968Z	cassandra-001	267	83.62	441.016	129.14	42.572	38.18	91.63
98.25	38.09	2018-08-19T23:23:23.478666727Z	cassandra-001	267	129.14	224.211	127.76	25.906	38.09	91.6
103.9	38.09	2018-08-19T23:23:30.487299495Z	cassandra-001	268	127.76	448.095	130.57	45.608	38.09	91.64
112.71	38.08	2018-08-19T23:23:37.496138176Z	cassandra-001	268	130.57	223.721	114.96	20.665	38.08	91.71
114.21	38.08	2018-08-19T23:23:44.502005683Z	cassandra-001	269	114.96	224.677	163.03	21.484	38.08	87.16
124.85	38.12	2018-08-19T23:23:51.508201953Z	cassandra-001	269	163.03	447.579	83.75	40.592	38.12	87.67
124.87	38.12	2018-08-19T23:23:58.514560624Z	cassandra-001	269	83.75	221.023	84.37	18.25	38.12	88.12
117.41	38.12	2018-08-19T23:24:05.520843145Z	cassandra-001	269	84.37	452.184	169.42	49.7	38.12	89.3
124.35	38.12	2018-08-19T23:24:12.533099793Z	cassandra-001	269	169.42	224.367	83.3	19.807	38.12	90.13
116.47	38.12	2018-08-19T23:24:19.5420156Z	cassandra-001	269	83.3	225.549	81.26	22.276	38.12	90.58
110.85	38.12	2018-08-19T23:24:26.549563437Z	cassandra-001	269	81.26	458.385	78.06	51.152	38.12	91.05
96.69	38.12	2018-08-19T23:24:33.568008708Z	cassandra-001	269	78.06	224.972	112.21	22.54	38.12	91.58
101.44	38.12	2018-08-19T23:24:40.578957177Z	cassandra-001	269	112.21	451.294	93.82	49.673	38.12	91.75
103.01	38.12	2018-08-19T23:24:47.590643404Z	cassandra-001	269	93.82	222.233	95.29	21.286	38.12	91.64
90.66	38.12	2018-08-19T23:24:54.597393742Z	cassandra-001	269	95.29	223.258	83.67	24.916	38.12	91.53
90.72	38.12	2018-08-19T23:25:01.611376308Z	cassandra-001	269	83.67	444.816	92.12	35.18	38.12	91.71
