memory_rss%	host_moving_avg_cpu	name	sensor_count	host_cpu	container_cpu%	net_receive	memory%	timestamp	net_send	memory_active_anon%
30.21	101.49	kafka-001	240	103.59	103.4	127047.277	88.0	2019-04-23T07:48:23.677413492Z	1126.336	30.21
30.21	103.05	kafka-001	240	103.4	97.91	127213.047	88.11	2019-04-23T07:48:30.686782935Z	1525.48	30.21
30.21	100.77	kafka-001	241	97.91	105.55	123526.25	87.9	2019-04-23T07:48:37.697689791Z	1126.071	30.21
30.21	101.29	kafka-001	242	105.55	113.1	139069.909	88.5	2019-04-23T07:48:44.7084596Z	1179.428	30.21
30.21	102.61	kafka-001	242	113.1	102.43	140872.565	88.25	2019-04-23T07:48:51.721657841Z	1576.253	30.21
30.21	104.33	kafka-001	242	102.43	103.74	136599.719	88.34	2019-04-23T07:48:58.733860705Z	1173.95	30.21
30.21	104.35	kafka-001	242	103.74	91.99	136684.387	87.97	2019-04-23T07:49:05.744676299Z	1559.222	30.21
30.21	102.45	kafka-001	242	91.99	105.0	139671.514	88.38	2019-04-23T07:49:12.75492461Z	1175.375	30.21
30.21	103.64	kafka-001	242	105.0	109.34	139442.316	88.09	2019-04-23T07:49:19.76701516Z	1172.787	30.21
30.21	104.27	kafka-001	242	109.34	112.68	139149.304	88.47	2019-04-23T07:49:26.776462208Z	1558.296	30.21
30.21	104.2	kafka-001	242	112.68	106.33	134492.29	88.07	2019-04-23T07:49:33.785867301Z	1158.767	30.21
30.21	104.85	kafka-001	242	106.33	107.81	139385.545	87.78	2019-04-23T07:49:40.797177618Z	1571.718	30.21
30.21	105.52	kafka-001	242	107.81	85.9	140436.554	87.98	2019-04-23T07:49:47.807781961Z	1178.839	30.21
30.21	104.51	kafka-001	242	85.9	110.01	143398.436	88.46	2019-04-23T07:49:54.974857434Z	1198.205	30.21
30.21	105.34	kafka-001	242	110.01	104.02	138660.736	88.15	2019-04-23T07:50:01.984859601Z	1568.843	30.21
30.21	104.46	kafka-001	242	104.02	108.12	138480.168	88.51	2019-04-23T07:50:08.995579029Z	1178.208	30.21
