memory_rss%	host_moving_avg_cpu	name	sensor_count	host_cpu	container_cpu%	net_receive	memory%	timestamp	net_send	memory_active_anon%
30.36	107.0	kafka-001	233	113.82	109.19	123222.411	88.13	2019-04-23T10:38:22.934686964Z	1094.282	30.36
30.36	107.84	kafka-001	233	109.19	84.87	122361.799	87.46	2019-04-23T10:38:29.947294842Z	1111.828	30.36
30.36	105.8	kafka-001	234	84.87	103.98	124056.206	87.52	2019-04-23T10:38:36.961943958Z	1486.725	30.36
30.36	103.98	kafka-001	235	103.98	107.05	125627.201	87.82	2019-04-23T10:38:43.975750629Z	1109.337	30.36
30.36	105.91	kafka-001	235	107.05	115.43	125433.314	88.12	2019-04-23T10:38:50.986833136Z	1493.251	30.36
30.36	105.72	kafka-001	236	115.43	110.87	125426.831	87.98	2019-04-23T10:38:57.998198804Z	1110.215	30.36
30.36	105.23	kafka-001	236	110.87	115.14	124788.776	87.36	2019-04-23T10:39:05.019079989Z	1126.386	30.36
30.36	106.22	kafka-001	237	115.14	103.84	125000.7	87.65	2019-04-23T10:39:12.042105488Z	1489.836	30.36
30.36	109.39	kafka-001	237	103.84	118.1	124354.089	87.94	2019-04-23T10:39:19.053439116Z	1113.489	30.36
30.36	111.74	kafka-001	238	118.1	110.26	124824.101	87.33	2019-04-23T10:39:26.066033202Z	1510.179	30.36
30.36	112.27	kafka-001	238	110.26	110.36	124847.178	87.57	2019-04-23T10:39:33.078691349Z	1117.648	30.36
30.36	111.43	kafka-001	239	110.36	122.27	125690.03	87.88	2019-04-23T10:39:40.092528848Z	1514.98	30.36
30.36	113.33	kafka-001	239	122.27	111.48	124970.65	87.95	2019-04-23T10:39:47.103428402Z	1128.641	30.36
30.36	112.72	kafka-001	240	111.48	117.34	125911.657	88.05	2019-04-23T10:39:54.119749738Z	1126.93	30.36
30.36	114.97	kafka-001	240	117.34	114.45	124354.316	87.42	2019-04-23T10:40:01.134154023Z	1521.302	30.36
30.36	114.36	kafka-001	241	114.45	115.06	121564.235	87.52	2019-04-23T10:40:08.146481392Z	1126.877	30.36
30.36	115.16	kafka-001	241	115.06	121.32	124649.015	87.58	2019-04-23T10:40:15.159885885Z	1523.089	30.36
30.36	116.99	kafka-001	242	121.32	111.72	134593.259	87.66	2019-04-23T10:40:22.172954249Z	1161.924	30.36
30.36	115.23	kafka-001	242	111.72	64.4	137915.487	88.04	2019-04-23T10:40:29.182622998Z	1182.53	30.36
30.36	107.38	kafka-001	242	64.4	100.85	138968.537	87.66	2019-04-23T10:40:36.194502608Z	1561.588	30.36
30.36	104.63	kafka-001	242	100.85	129.67	135190.293	88.19	2019-04-23T10:40:43.209486886Z	1165.832	30.36
30.36	107.17	kafka-001	242	129.67	118.16	131313.067	87.52	2019-04-23T10:40:50.221351783Z	1558.823	30.36
30.36	107.69	kafka-001	242	118.16	119.0	137829.34	88.12	2019-04-23T10:40:57.230812088Z	1168.935	30.36
30.36	107.3	kafka-001	242	119.0	103.48	136979.927	87.35	2019-04-23T10:41:04.244476232Z	1163.707	30.36
30.36	105.93	kafka-001	242	103.48	127.65	137879.146	87.95	2019-04-23T10:41:11.255135276Z	1559.295	30.36
30.36	116.47	kafka-001	242	127.65	103.86	138101.627	87.45	2019-04-23T10:41:18.269804245Z	1165.13	30.36
30.36	116.97	kafka-001	242	103.86	135.59	139525.999	88.08	2019-04-23T10:41:25.281275412Z	1569.624	30.36
30.36	117.96	kafka-001	242	135.59	111.94	136888.532	87.93	2019-04-23T10:41:32.29291356Z	1170.272	30.36
30.36	116.92	kafka-001	242	111.94	132.45	139543.156	87.72	2019-04-23T10:41:39.308250917Z	1174.644	30.36
30.36	119.16	kafka-001	242	132.45	105.47	136528.719	87.39	2019-04-23T10:41:46.322328167Z	1559.042	30.36
