memory_active_anon%	memory%	sensor_count	net_send	host_cpu	name	timestamp	container_cpu%	host_moving_avg_cpu	memory_rss%	net_receive
38.08	92.19	142	0.0	157.92	cassandra-001	2018-08-18T23:08:48.102020909Z	175.86	126.16	38.08	0.0
38.08	92.55	143	0.0	175.86	cassandra-001	2018-08-18T23:08:55.109215261Z	151.78	132.34	38.08	0.0
38.08	92.3	144	0.342	151.78	cassandra-001	2018-08-18T23:09:02.116721184Z	97.41	146.98	38.08	0.282
38.09	73.44	145	0.0	97.41	cassandra-001	2018-08-18T23:09:09.125773428Z	145.4	141.78	38.09	0.0
38.09	76.11	145	0.0	145.4	cassandra-001	2018-08-18T23:09:16.133750977Z	133.51	140.77	38.09	0.0
38.09	79.53	146	0.0	133.51	cassandra-001	2018-08-18T23:09:23.140853247Z	214.05	143.65	38.09	0.0
38.09	81.5	147	0.0	214.05	cassandra-001	2018-08-18T23:09:30.147779722Z	135.06	153.0	38.09	0.0
38.09	84.12	148	0.342	135.06	cassandra-001	2018-08-18T23:09:37.153635802Z	165.4	146.2	38.09	0.282
38.09	86.49	149	0.0	165.4	cassandra-001	2018-08-18T23:09:44.159972906Z	165.81	148.47	38.09	0.0
38.09	87.51	150	0.0	165.81	cassandra-001	2018-08-18T23:09:51.166044061Z	146.55	159.87	38.09	0.0
38.09	90.92	151	0.0	146.55	cassandra-001	2018-08-18T23:09:58.172305758Z	141.9	160.06	38.09	0.0
38.09	88.82	152	0.342	141.9	cassandra-001	2018-08-18T23:10:05.178800917Z	146.51	161.46	38.09	0.282
38.09	91.4	152	0.0	146.51	cassandra-001	2018-08-18T23:10:12.184714212Z	148.84	150.2	38.09	0.0
38.09	92.51	152	0.0	148.84	cassandra-001	2018-08-18T23:10:19.191214243Z	152.89	152.5	38.09	0.0
38.09	92.42	152	0.0	152.89	cassandra-001	2018-08-18T23:10:26.20052427Z	139.58	150.42	38.09	0.0
38.09	92.13	152	0.342	139.58	cassandra-001	2018-08-18T23:10:33.207791111Z	148.99	146.04	38.09	0.282
38.09	92.23	152	0.0	148.99	cassandra-001	2018-08-18T23:10:40.214126396Z	196.58	146.45	38.09	0.0
38.09	92.23	152	0.0	196.58	cassandra-001	2018-08-18T23:10:47.221257341Z	130.95	155.56	38.09	0.0
38.09	92.36	152	0.0	130.95	cassandra-001	2018-08-18T23:10:54.228937642Z	135.82	152.97	38.09	0.0
38.09	91.66	152	0.342	135.82	cassandra-001	2018-08-18T23:11:01.236201736Z	141.25	150.8	38.09	0.282
38.09	91.25	152	0.0	141.25	cassandra-001	2018-08-18T23:11:08.243626053Z	151.15	148.86	38.09	0.0
38.09	92.11	152	0.0	151.15	cassandra-001	2018-08-18T23:11:15.250782511Z	139.31	150.79	38.09	0.0
38.09	91.6	152	0.0	139.31	cassandra-001	2018-08-18T23:11:22.258492694Z	116.51	149.18	38.09	0.0
38.09	92.29	152	0.0	116.51	cassandra-001	2018-08-18T23:11:29.266991511Z	143.63	135.83	38.09	0.0
