memory_rss%	host_moving_avg_cpu	name	sensor_count	host_cpu	container_cpu%	net_receive	memory%	timestamp	net_send	memory_active_anon%
30.08	95.62	kafka-001	242	102.83	98.02	135152.742	89.49	2019-04-23T07:01:11.476718029Z	1557.527	30.08
30.08	97.06	kafka-001	242	98.02	107.57	134116.298	89.3	2019-04-23T07:01:18.483485619Z	1167.663	30.08
30.08	99.17	kafka-001	242	107.57	108.82	134176.321	89.11	2019-04-23T07:01:25.495326865Z	1543.249	30.08
30.08	101.84	kafka-001	242	108.82	99.53	139569.211	89.05	2019-04-23T07:01:32.504395834Z	1178.232	30.08
30.08	102.72	kafka-001	242	99.53	82.63	138549.163	88.99	2019-04-23T07:01:39.516105205Z	1172.916	30.08
30.08	99.9	kafka-001	242	82.63	104.29	133645.5	88.83	2019-04-23T07:01:46.523841252Z	1566.094	30.08
30.08	100.14	kafka-001	242	104.29	95.37	137831.654	88.78	2019-04-23T07:01:53.533161558Z	1192.957	30.08
30.08	99.7	kafka-001	242	95.37	112.05	135982.017	88.69	2019-04-23T07:02:00.541457594Z	1565.788	30.08
30.08	100.45	kafka-001	242	112.05	112.91	137984.444	88.67	2019-04-23T07:02:07.550791439Z	1172.49	30.08
30.08	101.13	kafka-001	242	112.91	116.2	138572.997	88.67	2019-04-23T07:02:14.559297562Z	1176.113	30.08
30.08	103.91	kafka-001	242	116.2	106.38	137407.564	88.66	2019-04-23T07:02:21.569318899Z	1563.442	30.08
30.08	107.87	kafka-001	242	106.38	103.38	136866.098	88.63	2019-04-23T07:02:28.577018815Z	1171.312	30.08
30.08	107.71	kafka-001	242	103.38	100.74	137009.314	88.63	2019-04-23T07:02:35.585288329Z	1563.07	30.08
30.08	108.61	kafka-001	242	100.74	113.97	139101.98	88.68	2019-04-23T07:02:42.593283844Z	1171.313	30.08
30.08	108.93	kafka-001	242	113.97	110.98	140334.84	88.78	2019-04-23T07:02:49.607007486Z	1177.608	30.08
